province,date,new_cases
Yambol,2020-12-26,15.0
Yambol,2020-12-27,15.0
Yambol,2020-12-28,15.0
Yambol,2020-12-29,16.0
Yambol,2020-12-30,18.0
Yambol,2020-12-31,18.0
Yambol,2021-01-01,17.0
Yambol,2021-01-02,16.0
Yambol,2021-01-03,13.0
Yambol,2021-01-04,11.0
Yambol,2021-01-05,11.0
Yambol,2021-01-06,12.0
Yambol,2021-01-07,12.0
Yambol,2021-01-08,12.0
Yambol,2021-01-09,10.0
Yambol,2021-01-10,8.0
Yambol,2021-01-11,8.0
Yambol,2021-01-12,7.0
Yambol,2021-01-13,6.0
Yambol,2021-01-14,5.0
Yambol,2021-01-15,4.0
Yambol,2021-01-16,5.0
Yambol,2021-01-17,5.0
Yambol,2021-01-18,5.0
Yambol,2021-01-19,5.0
Yambol,2021-01-20,6.0
Yambol,2021-01-21,6.0
Yambol,2021-01-22,5.0
Yambol,2021-01-23,4.0
Yambol,2021-01-24,5.0
Yambol,2021-01-25,6.0
Yambol,2021-01-26,7.0
Yambol,2021-01-27,8.0
Yambol,2021-01-28,9.0
Yambol,2021-01-29,9.0
Yambol,2021-01-30,8.0
Yambol,2021-01-31,7.0
Yambol,2021-02-01,8.0
Yambol,2021-02-02,9.0
Yambol,2021-02-03,12.0
Yambol,2021-02-04,13.0
Yambol,2021-02-05,14.0
Yambol,2021-02-06,17.0
Yambol,2021-02-07,18.0
Yambol,2021-02-08,18.0
Yambol,2021-02-09,18.0
Yambol,2021-02-10,18.0
Yambol,2021-02-11,18.0
Yambol,2021-02-12,17.0
Yambol,2021-02-13,14.0
Yambol,2021-02-14,14.0
Yambol,2021-02-15,15.0
Yambol,2021-02-16,15.0
Yambol,2021-02-17,17.0
Yambol,2021-02-18,17.0
Yambol,2021-02-19,16.0
Yambol,2021-02-20,17.0
Yambol,2021-02-21,16.0
Yambol,2021-02-22,17.0
Yambol,2021-02-23,20.0
Yambol,2021-02-24,21.0
Yambol,2021-02-25,23.0
Yambol,2021-02-26,22.0
Yambol,2021-02-27,22.0
Yambol,2021-02-28,22.0
Yambol,2021-03-01,22.0
Yambol,2021-03-02,23.0
Yambol,2021-03-03,29.0
Yambol,2021-03-04,30.0
Yambol,2021-03-05,31.0
Yambol,2021-03-06,29.0
Yambol,2021-03-07,32.0
Yambol,2021-03-08,33.0
Yambol,2021-03-09,33.0
Yambol,2021-03-10,34.0
Yambol,2021-03-11,38.0
Yambol,2021-03-12,39.0
Yambol,2021-03-13,44.0
Yambol,2021-03-14,45.0
Yambol,2021-03-15,52.0
Yambol,2021-03-16,56.0
Yambol,2021-03-17,59.0
Yambol,2021-03-18,61.0
Yambol,2021-03-19,59.0
Yambol,2021-03-20,55.0
Yambol,2021-03-21,55.0
Yambol,2021-03-22,55.0
Yambol,2021-03-23,57.0
Yambol,2021-03-24,59.0
Yambol,2021-03-25,61.0
Yambol,2021-03-26,68.0
Yambol,2021-03-27,67.0
