province,date,new_cases
Burgas,2021-05-20,14.0
Burgas,2021-05-21,17.0
Burgas,2021-05-22,19.0
Burgas,2021-05-23,12.0
Burgas,2021-05-24,2.0
Burgas,2021-05-25,2.0
Burgas,2021-05-26,5.0
Burgas,2021-05-27,20.0
Burgas,2021-05-28,10.0
Burgas,2021-05-29,15.0
Burgas,2021-05-30,13.0
Burgas,2021-05-31,0.0
Burgas,2021-06-01,8.0
Burgas,2021-06-02,9.0
Burgas,2021-06-03,7.0
Burgas,2021-06-04,11.0
Burgas,2021-06-05,3.0
Burgas,2021-06-06,8.0
Burgas,2021-06-07,0.0
Burgas,2021-06-08,1.0
Burgas,2021-06-09,5.0
Burgas,2021-06-10,5.0
Burgas,2021-06-11,1.0
Burgas,2021-06-12,4.0
Burgas,2021-06-13,0.0
Burgas,2021-06-14,6.0
Burgas,2021-06-15,1.0
Burgas,2021-06-16,5.0
Burgas,2021-06-17,8.0
Burgas,2021-06-18,0.0
Burgas,2021-06-19,3.0
Burgas,2021-06-20,6.0
Burgas,2021-06-21,0.0
Burgas,2021-06-22,1.0
Burgas,2021-06-23,7.0
Burgas,2021-06-24,2.0
Burgas,2021-06-25,0.0
Burgas,2021-06-26,6.0
Burgas,2021-06-27,1.0
Burgas,2021-06-28,2.0
Burgas,2021-06-29,3.0
Burgas,2021-06-30,2.0
Burgas,2021-07-01,6.0
Burgas,2021-07-02,8.0
Burgas,2021-07-03,4.0
Burgas,2021-07-04,1.0
Burgas,2021-07-05,1.0
Burgas,2021-07-06,7.0
Burgas,2021-07-07,12.0
Burgas,2021-07-08,5.0
Burgas,2021-07-09,1.0
Burgas,2021-07-10,6.0
Burgas,2021-07-11,1.0
Burgas,2021-07-12,0.0
Burgas,2021-07-13,2.0
Burgas,2021-07-14,2.0
Burgas,2021-07-15,8.0
Burgas,2021-07-16,16.0
Burgas,2021-07-17,4.0
Burgas,2021-07-18,12.0
Burgas,2021-07-19,3.0
Burgas,2021-07-20,4.0
Burgas,2021-07-21,27.0
Burgas,2021-07-22,10.0
Burgas,2021-07-23,9.0
Burgas,2021-07-24,15.0
Burgas,2021-07-25,3.0
Burgas,2021-07-26,11.0
Burgas,2021-07-27,13.0
Burgas,2021-07-28,26.0
Burgas,2021-07-29,23.0
Burgas,2021-07-30,26.0
Burgas,2021-07-31,39.0
Burgas,2021-08-01,34.0
Burgas,2021-08-02,15.0
Burgas,2021-08-03,28.0
Burgas,2021-08-04,54.0
Burgas,2021-08-05,35.0
Burgas,2021-08-06,32.0
Burgas,2021-08-07,58.0
Burgas,2021-08-08,43.0
Burgas,2021-08-09,13.0
Burgas,2021-08-10,23.0
Burgas,2021-08-11,88.0
Burgas,2021-08-12,78.0
Burgas,2021-08-13,79.0
Burgas,2021-08-14,101.0
Burgas,2021-08-15,84.0
Burgas,2021-08-16,33.0
Burgas,2021-08-17,55.0
Burgas,2021-08-18,151.0
Burgas,2021-08-19,117.0
Burgas,2021-08-20,122.0
Burgas,2021-08-21,125.0
Burgas,2021-08-22,128.0
Burgas,2021-08-23,30.0
Burgas,2021-08-24,64.0
Burgas,2021-08-25,228.0
Burgas,2021-08-26,150.0
Burgas,2021-08-27,186.0
Burgas,2021-08-28,122.0
Burgas,2021-08-29,136.0
Burgas,2021-08-30,36.0
Burgas,2021-08-31,65.0
Burgas,2021-09-01,222.0
Burgas,2021-09-02,147.0
Burgas,2021-09-03,132.0
Burgas,2021-09-04,112.0
Burgas,2021-09-05,121.0
Burgas,2021-09-06,38.0
Burgas,2021-09-07,41.0
Burgas,2021-09-08,62.0
Burgas,2021-09-09,158.0
Burgas,2021-09-10,110.0
Burgas,2021-09-11,107.0
Burgas,2021-09-12,88.0
Burgas,2021-09-13,31.0
Burgas,2021-09-14,52.0
Burgas,2021-09-15,172.0
Burgas,2021-09-16,113.0
Burgas,2021-09-17,103.0
Burgas,2021-09-18,107.0
Burgas,2021-09-19,109.0
Burgas,2021-09-20,30.0
Burgas,2021-09-21,39.0
Burgas,2021-09-22,153.0
Burgas,2021-09-23,99.0
Burgas,2021-09-24,36.0
Burgas,2021-09-25,112.0
Burgas,2021-09-26,93.0
Burgas,2021-09-27,31.0
Burgas,2021-09-28,41.0
Burgas,2021-09-29,173.0
Burgas,2021-09-30,100.0
Burgas,2021-10-01,125.0
Burgas,2021-10-02,94.0
Burgas,2021-10-03,91.0
Burgas,2021-10-04,22.0
Burgas,2021-10-05,35.0
Burgas,2021-10-06,177.0
Burgas,2021-10-07,118.0
Burgas,2021-10-08,99.0
Burgas,2021-10-09,90.0
Burgas,2021-10-10,94.0
Burgas,2021-10-11,23.0
Burgas,2021-10-12,52.0
Burgas,2021-10-13,210.0
Burgas,2021-10-14,137.0
Burgas,2021-10-15,155.0
Burgas,2021-10-16,125.0
Burgas,2021-10-17,135.0
Burgas,2021-10-18,33.0
Burgas,2021-10-19,64.0
Burgas,2021-10-20,228.0
Burgas,2021-10-21,142.0
Burgas,2021-10-22,168.0
Burgas,2021-10-23,157.0
Burgas,2021-10-24,249.0
Burgas,2021-10-25,61.0
Burgas,2021-10-26,103.0
Burgas,2021-10-27,363.0
Burgas,2021-10-28,233.0
Burgas,2021-10-29,226.0
Burgas,2021-10-30,249.0
Burgas,2021-10-31,220.0
Burgas,2021-11-01,68.0
Burgas,2021-11-02,103.0
Burgas,2021-11-03,419.0
Burgas,2021-11-04,271.0
Burgas,2021-11-05,268.0
Burgas,2021-11-06,220.0
Burgas,2021-11-07,242.0
Burgas,2021-11-08,80.0
Dobrich,2020-10-26,2.0
Dobrich,2020-10-27,14.0
Dobrich,2020-10-28,15.0
Dobrich,2020-10-29,15.0
Dobrich,2020-10-30,18.0
Dobrich,2020-10-31,16.0
Dobrich,2020-11-01,17.0
Dobrich,2020-11-02,8.0
Dobrich,2020-11-03,23.0
Dobrich,2020-11-04,28.0
Dobrich,2020-11-05,24.0
Dobrich,2020-11-06,28.0
Dobrich,2020-11-07,15.0
Dobrich,2020-11-08,32.0
Dobrich,2020-11-09,0.0
Dobrich,2020-11-10,29.0
Dobrich,2020-11-11,25.0
Dobrich,2020-11-12,50.0
Dobrich,2020-11-13,25.0
Dobrich,2020-11-14,54.0
Dobrich,2020-11-15,34.0
Dobrich,2020-11-16,14.0
Dobrich,2020-11-17,50.0
Dobrich,2020-11-18,73.0
Dobrich,2020-11-19,65.0
Dobrich,2020-11-20,60.0
Dobrich,2020-11-21,62.0
Dobrich,2020-11-22,154.0
Dobrich,2020-11-23,16.0
Dobrich,2020-11-24,38.0
Dobrich,2020-11-25,86.0
Dobrich,2020-11-26,34.0
Dobrich,2020-11-27,46.0
Dobrich,2020-11-28,49.0
Dobrich,2020-11-29,68.0
Dobrich,2020-11-30,23.0
Dobrich,2020-12-01,43.0
Dobrich,2020-12-02,40.0
Dobrich,2020-12-03,43.0
Dobrich,2020-12-04,40.0
Dobrich,2020-12-05,55.0
Dobrich,2020-12-06,75.0
Dobrich,2020-12-07,20.0
Dobrich,2020-12-08,37.0
Dobrich,2020-12-09,76.0
Dobrich,2020-12-10,76.0
Dobrich,2020-12-11,56.0
Dobrich,2020-12-12,56.0
Dobrich,2020-12-13,45.0
Dobrich,2020-12-14,8.0
Dobrich,2020-12-15,33.0
Dobrich,2020-12-16,53.0
Dobrich,2020-12-17,51.0
Dobrich,2020-12-18,46.0
Dobrich,2020-12-19,35.0
Dobrich,2020-12-20,39.0
Dobrich,2020-12-21,1.0
Dobrich,2020-12-22,18.0
Dobrich,2020-12-23,94.0
Dobrich,2020-12-24,34.0
Dobrich,2020-12-25,33.0
Dobrich,2020-12-26,12.0
Dobrich,2020-12-27,15.0
Dobrich,2020-12-28,1.0
Dobrich,2020-12-29,20.0
Dobrich,2020-12-30,33.0
Dobrich,2020-12-31,42.0
Dobrich,2021-01-01,26.0
Dobrich,2021-01-02,9.0
Dobrich,2021-01-03,12.0
Dobrich,2021-01-04,5.0
Dobrich,2021-01-05,23.0
Dobrich,2021-01-06,15.0
Dobrich,2021-01-07,43.0
Dobrich,2021-01-08,22.0
Dobrich,2021-01-09,22.0
Dobrich,2021-01-10,14.0
Dobrich,2021-01-11,1.0
Dobrich,2021-01-12,4.0
Dobrich,2021-01-13,15.0
Dobrich,2021-01-14,15.0
Dobrich,2021-01-15,15.0
Dobrich,2021-01-16,14.0
Dobrich,2021-01-17,10.0
Dobrich,2021-01-18,1.0
Dobrich,2021-01-19,7.0
Dobrich,2021-01-20,9.0
Dobrich,2021-01-21,7.0
Dobrich,2021-01-22,0.0
Dobrich,2021-01-23,6.0
Dobrich,2021-01-24,8.0
Dobrich,2021-01-25,1.0
Dobrich,2021-01-26,4.0
Dobrich,2021-01-27,12.0
Dobrich,2021-01-28,7.0
Dobrich,2021-01-29,0.0
Dobrich,2021-01-30,8.0
Dobrich,2021-01-31,1.0
Dobrich,2021-02-01,2.0
Dobrich,2021-02-02,4.0
Dobrich,2021-02-03,5.0
Dobrich,2021-02-04,0.0
Dobrich,2021-02-05,4.0
Dobrich,2021-02-06,9.0
Dobrich,2021-02-07,5.0
Dobrich,2021-02-08,0.0
Dobrich,2021-02-09,8.0
Dobrich,2021-02-10,2.0
Dobrich,2021-02-11,8.0
Dobrich,2021-02-12,7.0
Dobrich,2021-02-13,10.0
Dobrich,2021-02-14,5.0
Dobrich,2021-02-15,1.0
Dobrich,2021-02-16,10.0
Dobrich,2021-02-17,19.0
Dobrich,2021-02-18,7.0
Dobrich,2021-02-19,14.0
Dobrich,2021-02-20,27.0
Dobrich,2021-02-21,10.0
Dobrich,2021-02-22,0.0
Dobrich,2021-02-23,19.0
Dobrich,2021-02-24,13.0
Dobrich,2021-02-25,30.0
Dobrich,2021-02-26,19.0
Dobrich,2021-02-27,34.0
Dobrich,2021-02-28,16.0
Dobrich,2021-03-01,2.0
Dobrich,2021-03-02,18.0
Dobrich,2021-03-03,30.0
Dobrich,2021-03-04,23.0
Dobrich,2021-03-05,30.0
Dobrich,2021-03-06,33.0
Dobrich,2021-03-07,23.0
Dobrich,2021-03-08,21.0
Dobrich,2021-03-09,28.0
Dobrich,2021-03-10,37.0
Dobrich,2021-03-11,69.0
Dobrich,2021-03-12,33.0
Dobrich,2021-03-13,51.0
Dobrich,2021-03-14,19.0
Dobrich,2021-03-15,15.0
Dobrich,2021-03-16,73.0
Dobrich,2021-03-17,63.0
Dobrich,2021-03-18,105.0
Dobrich,2021-03-19,79.0
Dobrich,2021-03-20,71.0
Dobrich,2021-03-21,20.0
Dobrich,2021-03-22,34.0
Dobrich,2021-03-23,65.0
Dobrich,2021-03-24,74.0
Dobrich,2021-03-25,93.0
Dobrich,2021-03-26,90.0
Dobrich,2021-03-27,87.0
Dobrich,2021-03-28,75.0
Dobrich,2021-03-29,8.0
Dobrich,2021-03-30,106.0
Dobrich,2021-03-31,88.0
Dobrich,2021-04-01,104.0
Dobrich,2021-04-02,101.0
Dobrich,2021-04-03,93.0
Dobrich,2021-04-04,56.0
Dobrich,2021-04-05,6.0
Dobrich,2021-04-06,74.0
Dobrich,2021-04-07,101.0
Dobrich,2021-04-08,113.0
Dobrich,2021-04-09,102.0
Dobrich,2021-04-10,79.0
Dobrich,2021-04-11,41.0
Dobrich,2021-04-12,4.0
Dobrich,2021-04-13,82.0
Dobrich,2021-04-14,70.0
Dobrich,2021-04-15,97.0
Dobrich,2021-04-16,81.0
Dobrich,2021-04-17,86.0
Dobrich,2021-04-18,34.0
Dobrich,2021-04-19,4.0
Dobrich,2021-04-20,64.0
Dobrich,2021-04-21,63.0
Dobrich,2021-04-22,62.0
Dobrich,2021-04-23,47.0
Dobrich,2021-04-24,56.0
Dobrich,2021-04-25,35.0
Dobrich,2021-04-26,9.0
Dobrich,2021-04-27,54.0
Dobrich,2021-04-28,48.0
Dobrich,2021-04-29,35.0
Dobrich,2021-04-30,49.0
Dobrich,2021-05-01,17.0
Dobrich,2021-05-02,4.0
Dobrich,2021-05-03,4.0
Dobrich,2021-05-04,8.0
Dobrich,2021-05-05,5.0
Dobrich,2021-05-06,33.0
Dobrich,2021-05-07,15.0
Dobrich,2021-05-08,22.0
Dobrich,2021-05-09,22.0
Dobrich,2021-05-10,2.0
Dobrich,2021-05-11,22.0
Dobrich,2021-05-12,13.0
Dobrich,2021-05-13,17.0
Dobrich,2021-05-14,17.0
Dobrich,2021-05-15,22.0
Dobrich,2021-05-16,11.0
Dobrich,2021-05-17,1.0
Dobrich,2021-05-18,8.0
Dobrich,2021-05-19,18.0
Dobrich,2021-05-20,8.0
Dobrich,2021-05-21,10.0
Dobrich,2021-05-22,16.0
Dobrich,2021-05-23,5.0
Dobrich,2021-05-24,1.0
Dobrich,2021-05-25,0.0
Dobrich,2021-05-26,7.0
Dobrich,2021-05-27,11.0
Dobrich,2021-05-28,5.0
Dobrich,2021-05-29,7.0
Dobrich,2021-05-30,5.0
Dobrich,2021-05-31,0.0
Dobrich,2021-06-01,8.0
Dobrich,2021-06-02,7.0
Dobrich,2021-06-03,2.0
Dobrich,2021-06-04,5.0
Dobrich,2021-06-05,5.0
Dobrich,2021-06-06,0.0
Dobrich,2021-06-07,0.0
Dobrich,2021-06-08,6.0
Dobrich,2021-06-09,3.0
Dobrich,2021-06-10,4.0
Dobrich,2021-06-11,2.0
Dobrich,2021-06-12,0.0
Dobrich,2021-06-13,4.0
Dobrich,2021-06-14,1.0
Dobrich,2021-06-15,7.0
Dobrich,2021-06-16,8.0
Dobrich,2021-06-17,0.0
Dobrich,2021-06-18,3.0
Dobrich,2021-06-19,5.0
Dobrich,2021-06-20,1.0
Dobrich,2021-06-21,0.0
Dobrich,2021-06-22,3.0
Dobrich,2021-06-23,1.0
Dobrich,2021-06-24,4.0
Dobrich,2021-06-25,1.0
Dobrich,2021-06-26,4.0
Dobrich,2021-06-27,0.0
Dobrich,2021-06-28,0.0
Dobrich,2021-06-29,0.0
Dobrich,2021-06-30,4.0
Dobrich,2021-07-01,0.0
Dobrich,2021-07-02,0.0
Dobrich,2021-07-03,0.0
Dobrich,2021-07-04,0.0
Dobrich,2021-07-05,1.0
Dobrich,2021-07-06,2.0
Dobrich,2021-07-07,2.0
Dobrich,2021-07-08,1.0
Dobrich,2021-07-09,0.0
Dobrich,2021-07-10,1.0
Dobrich,2021-07-11,0.0
Dobrich,2021-07-12,0.0
Dobrich,2021-07-13,1.0
Dobrich,2021-07-14,3.0
Dobrich,2021-07-15,0.0
Dobrich,2021-07-16,2.0
Dobrich,2021-07-17,2.0
Dobrich,2021-07-18,0.0
Dobrich,2021-07-19,1.0
Dobrich,2021-07-20,0.0
Dobrich,2021-07-21,1.0
Dobrich,2021-07-22,1.0
Dobrich,2021-07-23,1.0
Dobrich,2021-07-24,2.0
Dobrich,2021-07-25,1.0
Dobrich,2021-07-26,0.0
Dobrich,2021-07-27,6.0
Dobrich,2021-07-28,5.0
Dobrich,2021-07-29,3.0
Dobrich,2021-07-30,7.0
Dobrich,2021-07-31,7.0
Dobrich,2021-08-01,7.0
Dobrich,2021-08-02,4.0
Dobrich,2021-08-03,6.0
Dobrich,2021-08-04,14.0
Dobrich,2021-08-05,13.0
Dobrich,2021-08-06,19.0
Dobrich,2021-08-07,24.0
Dobrich,2021-08-08,10.0
Dobrich,2021-08-09,5.0
Dobrich,2021-08-10,13.0
Dobrich,2021-08-11,12.0
Dobrich,2021-08-12,9.0
Dobrich,2021-08-13,18.0
Dobrich,2021-08-14,17.0
Dobrich,2021-08-15,10.0
Dobrich,2021-08-16,3.0
Dobrich,2021-08-17,22.0
Dobrich,2021-08-18,31.0
Dobrich,2021-08-19,13.0
Dobrich,2021-08-20,25.0
Dobrich,2021-08-21,25.0
Dobrich,2021-08-22,15.0
Dobrich,2021-08-23,5.0
Dobrich,2021-08-24,26.0
Dobrich,2021-08-25,37.0
Dobrich,2021-08-26,29.0
Dobrich,2021-08-27,26.0
Dobrich,2021-08-28,26.0
Dobrich,2021-08-29,11.0
Dobrich,2021-08-30,14.0
Dobrich,2021-08-31,26.0
Dobrich,2021-09-01,25.0
Dobrich,2021-09-02,32.0
Dobrich,2021-09-03,24.0
Dobrich,2021-09-04,38.0
Dobrich,2021-09-05,21.0
Dobrich,2021-09-06,3.0
Dobrich,2021-09-07,10.0
Dobrich,2021-09-08,39.0
Dobrich,2021-09-09,31.0
Dobrich,2021-09-10,18.0
Dobrich,2021-09-11,29.0
Dobrich,2021-09-12,14.0
Dobrich,2021-09-13,8.0
Dobrich,2021-09-14,37.0
Dobrich,2021-09-15,37.0
Dobrich,2021-09-16,33.0
Dobrich,2021-09-17,32.0
Dobrich,2021-09-18,40.0
Dobrich,2021-09-19,15.0
Dobrich,2021-09-20,6.0
Dobrich,2021-09-21,37.0
Dobrich,2021-09-22,72.0
Dobrich,2021-09-23,23.0
Dobrich,2021-09-24,39.0
Dobrich,2021-09-25,37.0
Dobrich,2021-09-26,24.0
Dobrich,2021-09-27,2.0
Dobrich,2021-09-28,52.0
Dobrich,2021-09-29,56.0
Dobrich,2021-09-30,54.0
Dobrich,2021-10-01,62.0
Dobrich,2021-10-02,51.0
Dobrich,2021-10-03,41.0
Dobrich,2021-10-04,10.0
Dobrich,2021-10-05,33.0
Dobrich,2021-10-06,78.0
Dobrich,2021-10-07,89.0
Dobrich,2021-10-08,70.0
Dobrich,2021-10-09,71.0
Dobrich,2021-10-10,41.0
Dobrich,2021-10-11,8.0
Dobrich,2021-10-12,56.0
Dobrich,2021-10-13,84.0
Dobrich,2021-10-14,96.0
Dobrich,2021-10-15,64.0
Dobrich,2021-10-16,107.0
Dobrich,2021-10-17,43.0
Dobrich,2021-10-18,12.0
Dobrich,2021-10-19,79.0
Dobrich,2021-10-20,91.0
Dobrich,2021-10-21,100.0
Dobrich,2021-10-22,98.0
Dobrich,2021-10-23,85.0
Dobrich,2021-10-24,76.0
Dobrich,2021-10-25,21.0
Dobrich,2021-10-26,77.0
Dobrich,2021-10-27,96.0
Dobrich,2021-10-28,123.0
Dobrich,2021-10-29,116.0
Dobrich,2021-10-30,107.0
Dobrich,2021-10-31,35.0
Dobrich,2021-11-01,12.0
Dobrich,2021-11-02,83.0
Dobrich,2021-11-03,103.0
Dobrich,2021-11-04,89.0
Dobrich,2021-11-05,83.0
Dobrich,2021-11-06,94.0
Dobrich,2021-11-07,62.0
Dobrich,2021-11-08,3.0
Gabrovo,2020-09-27,10.0
Gabrovo,2020-09-28,19.0
Gabrovo,2020-09-29,0.0
Gabrovo,2020-09-30,3.0
Gabrovo,2020-10-01,17.0
Gabrovo,2020-10-02,2.0
Gabrovo,2020-10-03,5.0
Gabrovo,2020-10-04,7.0
Gabrovo,2020-10-05,1.0
Gabrovo,2020-10-06,1.0
Gabrovo,2020-10-07,10.0
Gabrovo,2020-10-08,1.0
Gabrovo,2020-10-09,13.0
Gabrovo,2020-10-10,11.0
Gabrovo,2020-10-11,5.0
Gabrovo,2020-10-12,2.0
Gabrovo,2020-10-13,3.0
Gabrovo,2020-10-14,2.0
Gabrovo,2020-10-15,22.0
Gabrovo,2020-10-16,5.0
Gabrovo,2020-10-17,29.0
Gabrovo,2020-10-18,28.0
Gabrovo,2020-10-19,19.0
Gabrovo,2020-10-20,18.0
Gabrovo,2020-10-21,11.0
Gabrovo,2020-10-22,48.0
Gabrovo,2020-10-23,20.0
Gabrovo,2020-10-24,15.0
Gabrovo,2020-10-25,33.0
Gabrovo,2020-10-26,4.0
Gabrovo,2020-10-27,34.0
Gabrovo,2020-10-28,32.0
Gabrovo,2020-10-29,61.0
Gabrovo,2020-10-30,58.0
Gabrovo,2020-10-31,68.0
Gabrovo,2020-11-01,48.0
Gabrovo,2020-11-02,19.0
Gabrovo,2020-11-03,34.0
Gabrovo,2020-11-04,83.0
Gabrovo,2020-11-05,90.0
Gabrovo,2020-11-06,66.0
Gabrovo,2020-11-07,131.0
Gabrovo,2020-11-08,10.0
Gabrovo,2020-11-09,13.0
Gabrovo,2020-11-10,91.0
Gabrovo,2020-11-11,68.0
Gabrovo,2020-11-12,157.0
Gabrovo,2020-11-13,132.0
Gabrovo,2020-11-14,120.0
Gabrovo,2020-11-15,49.0
Gabrovo,2020-11-16,16.0
Gabrovo,2020-11-17,108.0
Gabrovo,2020-11-18,118.0
Gabrovo,2020-11-19,111.0
Gabrovo,2020-11-20,119.0
Gabrovo,2020-11-21,117.0
Gabrovo,2020-11-22,73.0
Gabrovo,2020-11-23,0.0
Gabrovo,2020-11-24,2.0
Gabrovo,2020-11-25,187.0
Gabrovo,2020-11-26,84.0
Gabrovo,2020-11-27,109.0
Gabrovo,2020-11-28,93.0
Gabrovo,2020-11-29,31.0
Gabrovo,2020-11-30,0.0
Gabrovo,2020-12-01,59.0
Gabrovo,2020-12-02,74.0
Gabrovo,2020-12-03,78.0
Gabrovo,2020-12-04,69.0
Gabrovo,2020-12-05,76.0
Gabrovo,2020-12-06,15.0
Gabrovo,2020-12-07,0.0
Gabrovo,2020-12-08,61.0
Gabrovo,2020-12-09,55.0
Gabrovo,2020-12-10,79.0
Gabrovo,2020-12-11,60.0
Gabrovo,2020-12-12,45.0
Gabrovo,2020-12-13,14.0
Gabrovo,2020-12-14,0.0
Gabrovo,2020-12-15,9.0
Gabrovo,2020-12-16,78.0
Gabrovo,2020-12-17,32.0
Gabrovo,2020-12-18,42.0
Gabrovo,2020-12-19,22.0
Gabrovo,2020-12-20,16.0
Gabrovo,2020-12-21,2.0
Gabrovo,2020-12-22,25.0
Gabrovo,2020-12-23,18.0
Gabrovo,2020-12-24,17.0
Gabrovo,2020-12-25,0.0
Gabrovo,2020-12-26,0.0
Gabrovo,2020-12-27,14.0
Gabrovo,2020-12-28,0.0
Gabrovo,2020-12-29,1.0
Gabrovo,2020-12-30,10.0
Gabrovo,2020-12-31,19.0
Gabrovo,2021-01-01,8.0
Gabrovo,2021-01-02,2.0
Gabrovo,2021-01-03,4.0
Gabrovo,2021-01-04,1.0
Gabrovo,2021-01-05,12.0
Gabrovo,2021-01-06,16.0
Gabrovo,2021-01-07,19.0
Gabrovo,2021-01-08,9.0
Gabrovo,2021-01-09,11.0
Gabrovo,2021-01-10,3.0
Gabrovo,2021-01-11,0.0
Gabrovo,2021-01-12,12.0
Gabrovo,2021-01-13,9.0
Gabrovo,2021-01-14,5.0
Gabrovo,2021-01-15,10.0
Gabrovo,2021-01-16,1.0
Gabrovo,2021-01-17,0.0
Gabrovo,2021-01-18,0.0
Gabrovo,2021-01-19,7.0
Gabrovo,2021-01-20,4.0
Gabrovo,2021-01-21,4.0
Gabrovo,2021-01-22,1.0
Gabrovo,2021-01-23,3.0
Gabrovo,2021-01-24,0.0
Gabrovo,2021-01-25,0.0
Gabrovo,2021-01-26,8.0
Gabrovo,2021-01-27,4.0
Gabrovo,2021-01-28,4.0
Gabrovo,2021-01-29,4.0
Gabrovo,2021-01-30,3.0
Gabrovo,2021-01-31,1.0
Gabrovo,2021-02-01,1.0
Gabrovo,2021-02-02,12.0
Gabrovo,2021-02-03,12.0
Gabrovo,2021-02-04,14.0
Gabrovo,2021-02-05,6.0
Gabrovo,2021-02-06,8.0
Gabrovo,2021-02-07,1.0
Gabrovo,2021-02-08,0.0
Gabrovo,2021-02-09,15.0
Gabrovo,2021-02-10,10.0
Gabrovo,2021-02-11,13.0
Gabrovo,2021-02-12,8.0
Gabrovo,2021-02-13,9.0
Gabrovo,2021-02-14,1.0
Gabrovo,2021-02-15,0.0
Gabrovo,2021-02-16,18.0
Gabrovo,2021-02-17,14.0
Gabrovo,2021-02-18,8.0
Gabrovo,2021-02-19,12.0
Gabrovo,2021-02-20,17.0
Gabrovo,2021-02-21,10.0
Gabrovo,2021-02-22,0.0
Gabrovo,2021-02-23,17.0
Gabrovo,2021-02-24,11.0
Gabrovo,2021-02-25,29.0
Gabrovo,2021-02-26,11.0
Gabrovo,2021-02-27,28.0
Gabrovo,2021-02-28,8.0
Gabrovo,2021-03-01,1.0
Gabrovo,2021-03-02,42.0
Gabrovo,2021-03-03,25.0
Gabrovo,2021-03-04,6.0
Gabrovo,2021-03-05,28.0
Gabrovo,2021-03-06,33.0
Gabrovo,2021-03-07,23.0
Gabrovo,2021-03-08,1.0
Gabrovo,2021-03-09,33.0
Gabrovo,2021-03-10,50.0
Gabrovo,2021-03-11,54.0
Gabrovo,2021-03-12,36.0
Gabrovo,2021-03-13,25.0
Gabrovo,2021-03-14,12.0
Gabrovo,2021-03-15,3.0
Gabrovo,2021-03-16,64.0
Gabrovo,2021-03-17,45.0
Gabrovo,2021-03-18,62.0
Gabrovo,2021-03-19,23.0
Gabrovo,2021-03-20,65.0
Gabrovo,2021-03-21,9.0
Gabrovo,2021-03-22,2.0
Gabrovo,2021-03-23,64.0
Gabrovo,2021-03-24,54.0
Gabrovo,2021-03-25,31.0
Gabrovo,2021-03-26,46.0
Gabrovo,2021-03-27,48.0
Gabrovo,2021-03-28,11.0
Gabrovo,2021-03-29,4.0
Gabrovo,2021-03-30,69.0
Gabrovo,2021-03-31,65.0
Gabrovo,2021-04-01,33.0
Gabrovo,2021-04-02,32.0
Gabrovo,2021-04-03,45.0
Gabrovo,2021-04-04,6.0
Gabrovo,2021-04-05,1.0
Gabrovo,2021-04-06,66.0
Gabrovo,2021-04-07,43.0
Gabrovo,2021-04-08,50.0
Gabrovo,2021-04-09,34.0
Gabrovo,2021-04-10,37.0
Gabrovo,2021-04-11,0.0
Gabrovo,2021-04-12,10.0
Gabrovo,2021-04-13,45.0
Gabrovo,2021-04-14,30.0
Gabrovo,2021-04-15,35.0
Gabrovo,2021-04-16,37.0
Gabrovo,2021-04-17,26.0
Gabrovo,2021-04-18,12.0
Gabrovo,2021-04-19,3.0
Gabrovo,2021-04-20,26.0
Gabrovo,2021-04-21,51.0
Gabrovo,2021-04-22,28.0
Gabrovo,2021-04-23,26.0
Gabrovo,2021-04-24,27.0
Gabrovo,2021-04-25,6.0
Gabrovo,2021-04-26,12.0
Gabrovo,2021-04-27,30.0
Gabrovo,2021-04-28,29.0
Gabrovo,2021-04-29,21.0
Gabrovo,2021-04-30,19.0
Gabrovo,2021-05-01,12.0
Gabrovo,2021-05-02,9.0
Gabrovo,2021-05-03,17.0
Gabrovo,2021-05-04,14.0
Gabrovo,2021-05-05,8.0
Gabrovo,2021-05-06,39.0
Gabrovo,2021-05-07,10.0
Gabrovo,2021-05-08,34.0
Gabrovo,2021-05-09,3.0
Gabrovo,2021-05-10,13.0
Gabrovo,2021-05-11,29.0
Gabrovo,2021-05-12,19.0
Gabrovo,2021-05-13,14.0
Gabrovo,2021-05-14,15.0
Gabrovo,2021-05-15,14.0
Gabrovo,2021-05-16,4.0
Gabrovo,2021-05-17,4.0
Gabrovo,2021-05-18,21.0
Gabrovo,2021-05-19,16.0
Gabrovo,2021-05-20,7.0
Gabrovo,2021-05-21,6.0
Gabrovo,2021-05-22,11.0
Gabrovo,2021-05-23,2.0
Gabrovo,2021-05-24,0.0
Gabrovo,2021-05-25,2.0
Gabrovo,2021-05-26,6.0
Gabrovo,2021-05-27,6.0
Gabrovo,2021-05-28,10.0
Gabrovo,2021-05-29,8.0
Gabrovo,2021-05-30,3.0
Gabrovo,2021-05-31,0.0
Gabrovo,2021-06-01,8.0
Gabrovo,2021-06-02,3.0
Gabrovo,2021-06-03,3.0
Gabrovo,2021-06-04,4.0
Gabrovo,2021-06-05,4.0
Gabrovo,2021-06-06,2.0
Gabrovo,2021-06-07,0.0
Gabrovo,2021-06-08,6.0
Gabrovo,2021-06-09,0.0
Gabrovo,2021-06-10,2.0
Gabrovo,2021-06-11,4.0
Gabrovo,2021-06-12,1.0
Gabrovo,2021-06-13,1.0
Gabrovo,2021-06-14,1.0
Gabrovo,2021-06-15,1.0
Gabrovo,2021-06-16,3.0
Gabrovo,2021-06-17,2.0
Gabrovo,2021-06-18,1.0
